time,TT_mean,Scenario
19:55:00,41.65737145,ARM On: May 2023
20:00:00,41.50829062,ARM On: May 2023
20:05:00,41.41072026,ARM On: May 2023
20:10:00,41.37897088,ARM On: May 2023
20:15:00,41.50390177,ARM On: May 2023
20:20:00,41.6546607,ARM On: May 2023
20:25:00,41.73886115,ARM On: May 2023
20:30:00,41.86302615,ARM On: May 2023
20:35:00,41.86157565,ARM On: May 2023
20:40:00,41.80736398,ARM On: May 2023
20:45:00,41.75982297,ARM On: May 2023
20:50:00,41.90568032,ARM On: May 2023
20:55:00,41.88250083,ARM On: May 2023
21:00:00,41.80367022,ARM On: May 2023
4:00:00,42.89993089,ARM On: Jul 2023
4:05:00,42.76403434,ARM On: Jul 2023
4:10:00,42.57258066,ARM On: Jul 2023
4:15:00,42.51673464,ARM On: Jul 2023
4:20:00,42.37611732,ARM On: Jul 2023
4:25:00,42.11217645,ARM On: Jul 2023
4:30:00,41.83496331,ARM On: Jul 2023
4:35:00,41.71301869,ARM On: Jul 2023
4:40:00,41.69307287,ARM On: Jul 2023
4:45:00,41.74381934,ARM On: Jul 2023
4:50:00,41.85956661,ARM On: Jul 2023
4:55:00,41.92948593,ARM On: Jul 2023
5:00:00,41.96692951,ARM On: Jul 2023
5:05:00,41.71541796,ARM On: Jul 2023
5:10:00,41.75560383,ARM On: Jul 2023
5:15:00,42.06554977,ARM On: Jul 2023
5:20:00,42.31361873,ARM On: Jul 2023
5:25:00,42.74519035,ARM On: Jul 2023
5:30:00,43.58089882,ARM On: Jul 2023
5:35:00,44.19327814,ARM On: Jul 2023
5:40:00,44.67763875,ARM On: Jul 2023
5:45:00,45.12540643,ARM On: Jul 2023
5:50:00,45.09570296,ARM On: Jul 2023
5:55:00,45.01698959,ARM On: Jul 2023
6:00:00,45.21193283,ARM On: Jul 2023
6:05:00,45.24268686,ARM On: Jul 2023
6:10:00,45.46764435,ARM On: Jul 2023
6:15:00,46.10957709,ARM On: Jul 2023
6:20:00,46.45747959,ARM On: Jul 2023
6:25:00,46.8683986,ARM On: Jul 2023
6:30:00,47.74598146,ARM On: Jul 2023
6:35:00,48.30405895,ARM On: Jul 2023
6:40:00,48.6165931,ARM On: Jul 2023
6:45:00,49.17782114,ARM On: Jul 2023
6:50:00,49.31209004,ARM On: Jul 2023
6:55:00,49.50808451,ARM On: Jul 2023
7:00:00,50.46819839,ARM On: Jul 2023
7:05:00,51.33339475,ARM On: Jul 2023
7:10:00,51.86115634,ARM On: Jul 2023
7:15:00,52.89045634,ARM On: Jul 2023
7:20:00,53.85217485,ARM On: Jul 2023
7:25:00,54.06704288,ARM On: Jul 2023
7:30:00,55.0220515,ARM On: Jul 2023
7:35:00,56.75154313,ARM On: Jul 2023
7:40:00,57.1798507,ARM On: Jul 2023
7:45:00,59.43515022,ARM On: Jul 2023
7:50:00,60.15613835,ARM On: Jul 2023
7:55:00,59.51864254,ARM On: Jul 2023
8:00:00,59.25730909,ARM On: Jul 2023
8:05:00,58.52412464,ARM On: Jul 2023
8:10:00,58.0937406,ARM On: Jul 2023
8:15:00,59.00480456,ARM On: Jul 2023
8:20:00,60.14379027,ARM On: Jul 2023
8:25:00,60.74600775,ARM On: Jul 2023
8:30:00,60.92348795,ARM On: Jul 2023
8:35:00,60.76000541,ARM On: Jul 2023
8:40:00,60.90793332,ARM On: Jul 2023
8:45:00,61.32580165,ARM On: Jul 2023
8:50:00,62.26893843,ARM On: Jul 2023
8:55:00,61.9143192,ARM On: Jul 2023
9:00:00,59.83278003,ARM On: Jul 2023
9:05:00,58.38140947,ARM On: Jul 2023
9:10:00,57.53468432,ARM On: Jul 2023
9:15:00,57.08818087,ARM On: Jul 2023
9:20:00,57.21904441,ARM On: Jul 2023
9:25:00,56.75102563,ARM On: Jul 2023
9:30:00,57.23651911,ARM On: Jul 2023
9:35:00,58.35727887,ARM On: Jul 2023
9:40:00,58.15450082,ARM On: Jul 2023
9:45:00,57.45457085,ARM On: Jul 2023
9:50:00,57.28386007,ARM On: Jul 2023
9:55:00,57.13943335,ARM On: Jul 2023
10:00:00,56.44196875,ARM On: Jul 2023
10:05:00,55.64849733,ARM On: Jul 2023
10:10:00,54.98284063,ARM On: Jul 2023
10:15:00,54.14192053,ARM On: Jul 2023
10:20:00,54.18608805,ARM On: Jul 2023
10:25:00,53.90553498,ARM On: Jul 2023
10:30:00,53.20891347,ARM On: Jul 2023
