time,TT_mean,Scenario
18:55:00,53.45854619,ARM Off: Apr 2023
19:00:00,50.87168851,ARM Off: Apr 2023
19:05:00,49.86207344,ARM Off: Apr 2023
19:10:00,49.08779132,ARM Off: Apr 2023
19:15:00,48.06919569,ARM Off: Apr 2023
19:20:00,48.55164764,ARM Off: Apr 2023
19:25:00,48.36787775,ARM Off: Apr 2023
19:30:00,47.2532305,ARM Off: Apr 2023
19:35:00,46.19135334,ARM Off: Apr 2023
19:40:00,45.59675846,ARM Off: Apr 2023
19:45:00,44.89897606,ARM Off: Apr 2023
19:50:00,44.60204296,ARM Off: Apr 2023
19:55:00,44.39898012,ARM Off: Apr 2023
20:00:00,44.21958181,ARM Off: Apr 2023
20:05:00,43.67712729,ARM Off: Apr 2023
20:10:00,43.34371597,ARM Off: Apr 2023
20:15:00,43.25517088,ARM Off: Apr 2023
20:20:00,42.93811447,ARM Off: Apr 2023
20:25:00,42.82301988,ARM Off: Apr 2023
20:30:00,42.86157762,ARM Off: Apr 2023
20:35:00,42.69266112,ARM Off: Apr 2023
20:40:00,42.73248167,ARM Off: Apr 2023
20:45:00,42.81562926,ARM Off: Apr 2023
20:50:00,42.56566157,ARM Off: Apr 2023
20:55:00,42.1206547,ARM Off: Apr 2023
21:00:00,42.1674921,ARM Off: Apr 2023
