time,TT_mean,Scenario
17:00:00,79.38413349,ARM On: May 2023
17:05:00,79.03475595,ARM On: May 2023
17:10:00,79.82796569,ARM On: May 2023
17:15:00,82.76437847,ARM On: May 2023
17:20:00,86.13942881,ARM On: May 2023
17:25:00,86.46588989,ARM On: May 2023
17:30:00,86.57075952,ARM On: May 2023
17:35:00,83.84770982,ARM On: May 2023
17:40:00,82.21813514,ARM On: May 2023
17:45:00,80.64136424,ARM On: May 2023
17:50:00,78.50255813,ARM On: May 2023
17:55:00,77.14695828,ARM On: May 2023
18:00:00,74.42129645,ARM On: May 2023
18:05:00,73.25456037,ARM On: May 2023
18:10:00,71.40706195,ARM On: May 2023
18:15:00,70.03324487,ARM On: May 2023
18:20:00,68.70521834,ARM On: May 2023
18:25:00,67.23208978,ARM On: May 2023
18:30:00,65.569802,ARM On: May 2023
18:35:00,63.22578101,ARM On: May 2023
18:40:00,60.41763839,ARM On: May 2023
18:45:00,58.56485086,ARM On: May 2023
18:50:00,56.89249961,ARM On: May 2023
18:55:00,54.82486976,ARM On: May 2023
19:00:00,52.91306262,ARM On: May 2023
19:05:00,51.60866442,ARM On: May 2023
19:10:00,50.61856065,ARM On: May 2023
19:15:00,49.90539681,ARM On: May 2023
19:20:00,49.86739351,ARM On: May 2023
19:25:00,48.99782253,ARM On: May 2023
19:30:00,47.98397233,ARM On: May 2023
19:35:00,47.22130261,ARM On: May 2023
19:40:00,46.54209255,ARM On: May 2023
19:45:00,46.17903975,ARM On: May 2023
19:50:00,46.10805751,ARM On: May 2023
19:55:00,45.73336978,ARM On: May 2023
20:00:00,44.47207994,ARM On: May 2023
20:05:00,43.91482024,ARM On: May 2023
20:10:00,43.54587679,ARM On: May 2023
20:15:00,43.32741446,ARM On: May 2023
20:20:00,42.99719945,ARM On: May 2023
20:25:00,42.77246676,ARM On: May 2023
20:30:00,42.72426154,ARM On: May 2023
20:35:00,42.63302709,ARM On: May 2023
20:40:00,42.35904248,ARM On: May 2023
20:45:00,42.29508174,ARM On: May 2023
20:50:00,42.32332884,ARM On: May 2023
20:55:00,42.15828176,ARM On: May 2023
21:00:00,42.29793927,ARM On: May 2023
4:00:00,43.64713447,ARM On: Jul 2023
4:05:00,43.73667323,ARM On: Jul 2023
4:10:00,43.90984,ARM On: Jul 2023
4:15:00,44.0471298,ARM On: Jul 2023
4:20:00,43.82359854,ARM On: Jul 2023
4:25:00,43.59170826,ARM On: Jul 2023
4:30:00,43.18631088,ARM On: Jul 2023
4:35:00,42.60384282,ARM On: Jul 2023
4:40:00,42.45648046,ARM On: Jul 2023
4:45:00,42.42183785,ARM On: Jul 2023
4:50:00,42.31784773,ARM On: Jul 2023
4:55:00,42.0722179,ARM On: Jul 2023
5:00:00,42.01337236,ARM On: Jul 2023
5:05:00,42.07250713,ARM On: Jul 2023
5:10:00,42.19852009,ARM On: Jul 2023
5:15:00,42.3772667,ARM On: Jul 2023
5:20:00,42.49848125,ARM On: Jul 2023
5:25:00,42.61559883,ARM On: Jul 2023
5:30:00,42.66771442,ARM On: Jul 2023
5:35:00,42.64304297,ARM On: Jul 2023
5:40:00,42.70749976,ARM On: Jul 2023
5:45:00,42.73856278,ARM On: Jul 2023
5:50:00,42.41118553,ARM On: Jul 2023
5:55:00,42.16737323,ARM On: Jul 2023
6:00:00,42.54964287,ARM On: Jul 2023
6:05:00,42.71585353,ARM On: Jul 2023
6:10:00,42.85999087,ARM On: Jul 2023
6:15:00,43.33030694,ARM On: Jul 2023
6:20:00,43.42431102,ARM On: Jul 2023
6:25:00,43.75148261,ARM On: Jul 2023
6:30:00,44.05009356,ARM On: Jul 2023
6:35:00,44.58345331,ARM On: Jul 2023
6:40:00,44.79671999,ARM On: Jul 2023
6:45:00,44.94212916,ARM On: Jul 2023
6:50:00,45.0131728,ARM On: Jul 2023
6:55:00,45.01023791,ARM On: Jul 2023
7:00:00,45.54506742,ARM On: Jul 2023
7:05:00,45.59133348,ARM On: Jul 2023
7:10:00,45.62592893,ARM On: Jul 2023
7:15:00,46.37344941,ARM On: Jul 2023
7:20:00,46.83498524,ARM On: Jul 2023
